model,folder,instance_id,k,reached,resolved,n_assistant_prefix,n_calls_prefix,n_repo_edits_prefix,n_edit_files_prefix,edit_churn_prefix,call_unique_ratio_prefix,n_read_prefix,n_edit_prefix,n_search_prefix,n_test_prefix,n_git_prefix,n_install_prefix,n_other_prefix
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-26194,30,1,False,30,30,3,2,0.3333333333333333,1.0,0,3,2,20,0,4,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-26194,50,0,False,49,49,6,5,0.16666666666666666,1.0,1,9,2,28,4,4,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-26194,75,0,False,49,49,6,5,0.16666666666666666,1.0,1,9,2,28,4,4,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-26323,5,1,True,5,5,1,1,0.0,1.0,0,1,1,1,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-26323,10,1,True,10,10,1,1,0.0,1.0,0,1,1,6,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-26323,20,1,True,20,20,1,1,0.0,1.0,0,1,1,16,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-26323,30,1,True,30,30,1,1,0.0,0.9666666666666667,0,1,1,24,0,4,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-26323,50,1,True,50,50,6,5,0.16666666666666666,0.92,0,9,1,34,1,5,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-26323,75,0,True,63,63,7,6,0.14285714285714285,0.9365079365079365,1,14,1,41,1,5,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-9288,5,1,True,5,5,1,1,0.0,1.0,0,1,0,2,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-9288,10,1,True,10,10,3,2,0.3333333333333333,1.0,0,3,1,3,0,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-9288,20,1,True,20,20,5,4,0.2,0.95,0,5,1,11,0,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-9288,30,1,True,30,30,7,6,0.14285714285714285,0.9,0,7,1,18,1,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-9288,50,0,True,47,47,8,6,0.25,0.9148936170212766,1,9,1,32,1,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,scikit-learn__scikit-learn-9288,75,0,True,47,47,8,6,0.25,0.9148936170212766,1,9,1,32,1,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10323,5,1,True,5,5,0,0,0.0,1.0,0,0,1,4,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10323,10,1,True,10,10,1,1,0.0,1.0,0,1,2,7,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10323,20,1,True,20,20,8,7,0.125,1.0,0,8,2,9,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10323,30,1,True,30,30,10,9,0.1,1.0,0,10,2,16,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10323,50,0,True,46,46,15,12,0.2,0.9347826086956522,1,17,3,21,2,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10323,75,0,True,46,46,15,12,0.2,0.9347826086956522,1,17,3,21,2,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10435,5,1,False,5,5,1,1,0.0,1.0,0,1,1,3,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10435,10,1,False,10,10,1,1,0.0,1.0,0,1,3,4,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10435,20,1,False,20,20,7,4,0.42857142857142855,0.95,0,7,3,7,0,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10435,30,1,False,30,30,10,7,0.3,0.9666666666666667,0,10,3,14,0,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10435,50,1,False,50,50,17,9,0.47058823529411764,0.86,0,17,3,25,2,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10435,75,0,False,53,53,17,9,0.47058823529411764,0.8679245283018868,1,18,3,26,2,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10449,5,1,True,5,5,1,1,0.0,1.0,0,1,1,1,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10449,10,1,True,10,10,1,1,0.0,1.0,1,1,2,4,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10449,20,1,True,20,20,4,4,0.0,0.85,1,4,3,10,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10449,30,1,True,30,30,9,6,0.3333333333333333,0.9,1,9,3,14,1,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10449,50,1,True,50,50,21,7,0.6666666666666666,0.9,3,21,5,17,1,2,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10449,75,0,True,72,72,27,8,0.7037037037037037,0.8888888888888888,5,28,6,28,2,2,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10466,5,1,True,5,5,0,0,0.0,1.0,0,0,2,3,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10466,10,1,True,10,10,2,1,0.5,1.0,0,2,4,4,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10466,20,1,True,20,20,3,2,0.3333333333333333,0.95,1,3,4,10,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10466,30,1,True,30,30,4,3,0.25,0.9333333333333333,1,4,5,17,0,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10466,50,1,True,50,50,7,4,0.42857142857142855,0.92,2,8,8,28,1,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10466,75,0,True,51,51,7,4,0.42857142857142855,0.9215686274509803,3,8,8,28,1,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10614,5,1,False,5,5,2,2,0.0,1.0,0,2,2,1,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10614,10,1,False,10,10,2,2,0.0,1.0,1,2,3,3,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10614,20,1,False,20,20,4,3,0.25,1.0,1,4,5,9,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10614,30,1,False,30,30,7,6,0.14285714285714285,1.0,1,7,8,13,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10614,50,1,False,50,50,12,11,0.08333333333333333,0.9,1,12,9,23,4,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10614,75,0,False,52,52,12,11,0.08333333333333333,0.9038461538461539,2,13,9,23,4,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10673,5,1,True,5,5,1,1,0.0,1.0,0,1,2,2,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10673,10,1,True,10,10,1,1,0.0,0.9,0,1,2,5,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10673,20,1,True,20,20,2,2,0.0,0.9,0,2,2,14,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10673,30,1,True,30,30,3,3,0.0,0.9333333333333333,1,3,3,21,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10673,50,1,True,50,50,9,6,0.3333333333333333,0.86,1,10,3,34,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-10673,75,0,True,65,65,14,9,0.35714285714285715,0.8769230769230769,3,17,4,39,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-11445,5,1,True,5,5,1,1,0.0,1.0,0,1,2,1,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-11445,10,1,True,10,10,3,3,0.0,1.0,2,3,2,1,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-11445,20,1,True,20,20,9,7,0.2222222222222222,1.0,2,9,4,3,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-11445,30,1,True,30,30,13,10,0.23076923076923078,0.9666666666666667,2,14,5,5,0,1,3
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-11445,50,1,True,50,50,20,15,0.25,0.96,2,21,7,14,1,2,3
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-11445,75,0,True,54,54,20,15,0.25,0.9629629629629629,4,22,7,15,1,2,3
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-11510,5,1,False,5,5,1,1,0.0,1.0,1,1,2,1,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-11510,10,1,False,10,10,1,1,0.0,0.8,1,1,2,3,0,2,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-11510,20,1,False,20,20,2,2,0.0,0.9,2,2,3,10,0,2,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-11510,30,1,False,30,30,7,6,0.14285714285714285,0.9333333333333333,2,7,3,14,1,2,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-11510,50,0,False,46,46,11,10,0.09090909090909091,0.8695652173913043,5,12,3,22,1,2,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-11510,75,0,False,46,46,11,10,0.09090909090909091,0.8695652173913043,5,12,3,22,1,2,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7440,5,1,True,5,5,0,0,0.0,1.0,0,0,2,3,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7440,10,1,True,10,10,2,1,0.5,1.0,0,2,2,6,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7440,20,1,True,20,20,4,3,0.25,1.0,1,4,3,9,0,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7440,30,1,True,30,30,6,3,0.5,0.9666666666666667,2,6,3,16,0,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7440,50,1,True,50,50,9,4,0.5555555555555556,0.86,5,10,4,24,2,5,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7440,75,0,True,53,53,10,4,0.6,0.8679245283018868,7,11,4,24,2,5,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7454,5,1,False,5,5,1,1,0.0,1.0,0,1,1,1,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7454,10,1,False,10,10,1,1,0.0,0.9,0,1,2,5,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7454,20,1,False,20,20,1,1,0.0,0.95,0,1,2,15,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7454,30,1,False,30,30,1,1,0.0,0.9666666666666667,0,1,2,25,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7454,50,1,False,50,50,11,5,0.5454545454545454,0.9,0,11,3,34,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7454,75,0,False,70,70,18,6,0.6666666666666666,0.9142857142857143,2,20,3,42,1,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7462,5,1,False,5,5,1,1,0.0,1.0,0,1,1,3,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7462,10,1,False,10,10,1,1,0.0,1.0,0,1,1,7,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7462,20,1,False,20,20,4,3,0.25,1.0,0,4,1,14,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7462,30,1,False,30,30,4,3,0.25,0.8666666666666667,0,4,1,24,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7462,50,0,False,43,43,4,3,0.25,0.8604651162790697,1,6,1,30,2,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7462,75,0,False,43,43,4,3,0.25,0.8604651162790697,1,6,1,30,2,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7590,5,1,False,5,5,1,1,0.0,1.0,0,1,1,2,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7590,10,1,False,10,10,2,2,0.0,0.9,0,2,1,5,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7590,20,1,False,20,20,2,2,0.0,0.95,0,2,1,15,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7590,30,1,False,30,30,4,2,0.5,0.9666666666666667,0,4,1,23,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7590,50,1,False,50,50,8,4,0.5,0.96,0,8,1,38,1,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7590,75,0,False,64,64,13,4,0.6923076923076923,0.921875,1,14,1,44,1,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7748,5,1,False,5,5,0,0,0.0,1.0,0,0,1,4,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7748,10,1,False,10,10,0,0,0.0,1.0,0,0,2,8,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7748,20,1,False,20,20,1,1,0.0,0.9,0,1,2,14,0,2,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7748,30,1,False,30,30,4,2,0.5,0.8666666666666667,0,4,2,21,0,2,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7748,50,1,False,50,50,9,4,0.5555555555555556,0.86,0,9,3,35,0,2,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7748,75,0,False,66,66,10,5,0.5,0.8939393939393939,2,11,3,47,0,2,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7757,5,1,True,5,5,0,0,0.0,1.0,0,0,1,4,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7757,10,1,True,10,10,2,1,0.5,1.0,0,2,1,7,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7757,20,1,True,20,20,5,4,0.2,0.9,0,5,2,12,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7757,30,1,True,30,30,5,4,0.2,0.9,0,5,3,18,0,4,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7757,50,0,True,35,35,6,4,0.3333333333333333,0.8857142857142857,0,7,3,20,1,4,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7757,75,0,True,35,35,6,4,0.3333333333333333,0.8857142857142857,0,7,3,20,1,4,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7889,5,1,True,5,5,1,1,0.0,1.0,0,1,1,2,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7889,10,1,True,10,10,4,3,0.25,0.9,0,4,1,4,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7889,20,0,True,18,18,8,7,0.125,0.8888888888888888,1,9,1,6,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7889,30,0,True,18,18,8,7,0.125,0.8888888888888888,1,9,1,6,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7889,50,0,True,18,18,8,7,0.125,0.8888888888888888,1,9,1,6,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7889,75,0,True,18,18,8,7,0.125,0.8888888888888888,1,9,1,6,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7910,5,1,True,5,5,1,1,0.0,1.0,0,1,2,1,0,0,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7910,10,1,True,10,10,1,1,0.0,1.0,1,1,2,3,0,1,2
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7910,20,1,True,20,20,1,1,0.0,0.8,1,1,2,9,0,5,2
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7910,30,1,True,30,30,3,3,0.0,0.8333333333333334,1,3,3,15,0,6,2
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7910,50,1,True,50,50,7,6,0.14285714285714285,0.8,1,7,5,29,0,6,2
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7910,75,0,True,64,64,8,6,0.25,0.8125,2,9,6,37,1,7,2
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7985,5,1,True,5,5,2,2,0.0,1.0,0,2,1,2,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7985,10,1,True,10,10,2,2,0.0,0.8,0,2,1,5,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7985,20,1,True,20,20,2,2,0.0,0.7,0,2,1,11,0,6,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7985,30,1,True,30,30,7,4,0.42857142857142855,0.8,0,7,1,16,0,6,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7985,50,1,True,50,50,16,6,0.625,0.8,0,16,1,27,0,6,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-7985,75,0,True,66,66,23,7,0.6956521739130435,0.8181818181818182,2,24,1,32,1,6,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8035,5,1,True,5,5,0,0,0.0,1.0,0,0,1,4,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8035,10,1,True,10,10,0,0,0.0,0.9,0,0,1,9,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8035,20,1,True,20,20,1,1,0.0,0.95,0,1,1,18,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8035,30,1,True,30,30,1,1,0.0,0.9,1,1,1,22,0,3,2
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8035,50,1,True,50,50,3,3,0.0,0.9,1,3,1,38,0,5,2
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8035,75,1,True,75,75,5,5,0.0,0.92,1,9,3,55,0,5,2
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8056,5,1,False,5,5,1,1,0.0,1.0,0,1,2,0,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8056,10,1,False,10,10,2,1,0.5,1.0,0,2,2,4,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8056,20,1,False,20,20,2,1,0.5,1.0,0,2,2,14,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8056,30,1,False,30,30,4,2,0.5,1.0,0,4,2,22,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8056,50,1,False,50,50,14,6,0.5714285714285714,0.92,0,14,2,32,0,1,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8056,75,0,False,63,63,15,6,0.6,0.9047619047619048,1,16,3,38,1,3,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8120,5,1,True,5,5,0,0,0.0,1.0,0,0,3,2,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8120,10,1,True,10,10,1,1,0.0,1.0,0,1,3,6,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8120,20,1,True,20,20,3,3,0.0,0.85,1,3,5,9,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8120,30,1,True,30,30,4,4,0.0,0.8666666666666667,1,4,9,14,0,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8120,50,1,True,50,50,5,4,0.2,0.86,1,5,10,30,1,3,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8120,75,0,True,58,58,5,4,0.2,0.8620689655172413,2,6,11,34,1,3,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8265,5,1,True,5,5,0,0,0.0,1.0,0,0,1,4,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8265,10,1,True,10,10,1,1,0.0,1.0,0,1,1,8,0,0,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8265,20,1,True,20,20,2,1,0.5,1.0,0,2,1,16,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8265,30,1,True,30,30,3,2,0.3333333333333333,1.0,0,3,1,25,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8265,50,1,True,50,50,10,8,0.2,0.94,0,10,2,36,1,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8265,75,1,True,75,75,15,13,0.13333333333333333,0.92,0,15,2,51,5,2,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8269,5,1,True,5,5,2,1,0.5,1.0,0,2,2,0,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8269,10,1,True,10,10,3,1,0.6666666666666666,1.0,0,3,2,2,0,2,1
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8269,20,1,True,20,20,3,1,0.6666666666666666,0.85,0,6,2,5,0,2,5
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8269,30,1,True,30,30,7,4,0.42857142857142855,0.8333333333333334,0,10,2,10,0,2,6
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8269,50,1,True,50,50,8,4,0.5,0.82,0,14,4,24,0,2,6
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8269,75,0,True,62,62,12,6,0.5,0.8387096774193549,1,19,4,28,0,3,7
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8459,5,1,True,5,5,1,1,0.0,1.0,0,1,2,1,0,1,0
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8459,10,1,True,10,10,2,2,0.0,0.9,1,2,2,1,0,2,2
Gemini 3 Flash high,20260217_mini-v2.0.0_gemini-3-flash-high,sphinx-doc__sphinx-8459,20,1,True,20,20,2,2,0.0,0.9,4,2,3,7,0,2,2
